Row_Index,Fecha,Hora,Airtime,Bandwidth,Coding rate,rssi,rssi p,snr,snr p,spreading factot,f cnt,f port,frequency,Etotal_SMA,F_SMA,IDC_SMA,I_SMA,PAC_SMA,PDC_SMA,Temp_SMA,VAC_SMA,VDC_SMA
16569,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16570,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16571,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16572,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16573,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16574,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16575,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16576,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16577,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16578,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16579,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16580,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16581,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16582,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16583,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16584,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16585,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16586,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16587,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16588,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16589,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16590,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16591,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16592,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16593,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16594,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16595,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16596,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16597,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16598,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16599,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16600,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16601,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16602,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16603,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16604,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16605,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16606,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16607,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16608,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16609,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16610,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16611,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16612,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16613,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16614,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16615,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16616,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16617,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16618,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16619,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16620,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16621,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16622,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16623,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16624,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16625,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16626,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16627,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16628,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16629,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16630,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16631,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16632,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16633,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16634,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16635,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16636,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16637,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16638,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16639,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16640,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16641,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16642,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16643,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16644,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16645,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16646,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16647,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16648,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16649,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16650,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16651,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16652,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16653,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16654,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16655,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16656,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16657,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16658,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16659,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16660,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16661,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16662,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16663,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16664,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16665,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16666,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16667,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16668,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16669,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16670,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16671,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16672,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16673,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16674,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16675,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16676,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16677,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16678,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16679,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16680,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16681,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16682,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16683,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16684,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16685,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16686,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16687,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16688,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16689,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16690,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16691,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16692,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16693,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16694,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16695,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16696,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16697,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16698,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16699,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16700,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16701,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16702,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16703,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16704,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16705,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16706,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16707,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16708,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16709,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16710,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16711,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16712,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16713,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16714,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16715,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16716,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16717,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16718,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16719,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16720,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16721,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16722,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16723,01/01/1970,nan,0.0,0.0,0.8,0.0,0.0,0.0,0.0,7,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
